pitcher_id,Salary,FIP,rWAR,ERA,pct_F,pct_M,pct_O,count,pct_F_rel,pct_M_rel,pct_O_rel,pitcher_class,starter_reliever
453646,4.00E+06,3.580148767,0.736666667,3.883333333,0.442603266,0.362632085,0.194764649,4164,-0.180909087,0.118628428,0.068133588,M,1
454537,2650000,3.84322915,0.25,4.09,0.477941176,0.169117647,0.352941176,2040,-0.145571177,-0.07488601,0.226310115,O,1
455009,7200000,3.62140274,0.174,3.774,0.69176077,0.303638645,0.004600586,2391,0.068248416,0.059634988,-0.122030476,F,1
455119,511025,3.5960396,-0.11,5.66,0.842433697,0.157566303,0,641,0.218921344,-0.086437354,-0.126631062,F,0
455374,2166666.667,3.130514267,0.79,3.08,0.664108825,0.289850017,0.046041158,2867,0.040596471,0.045846361,-0.080589904,M,1
456034,15466390.8,2.77762784,2.676,2.972,0.707058344,0.031925745,0.261015912,9804,0.08354599,-0.212077912,0.13438485,O,1
456043,1375000,9.6393939,-0.91,11.85,0.640625,0.190625,0.16875,320,0.017112647,-0.053378657,0.042118938,O,0
456051,871800,6.53301105,0.0275,12.5225,0.531486804,0.2244578,0.244055396,3827,-0.092025549,-0.019545857,0.117424334,O,1
456068,1435333.333,4.757683033,1.586666667,3.973333333,0.595002603,0.244924518,0.160072879,7684,-0.02850975,0.000920862,0.033441817,O,1
456379,1020833.333,3.7353014,0.77,3.77,0.387365498,0.612634502,0,2881,-0.236146855,0.368630845,-0.126631062,M,1
456501,9350000,3.568986675,2.9375,3.1125,0.709492217,0.125797397,0.164710385,7838,0.085979864,-0.118206259,0.038079324,F,1
456662,497000,4.9692307,-0.4,6.23,0.637339056,0.214592275,0.14806867,466,0.013826703,-0.029411382,0.021437608,O,0
456696,1687500,4.44131785,-0.48,4.38,0.630461165,0.339805825,0.02973301,1648,0.006948812,0.095802169,-0.096898052,M,0
456701,8116666.667,4.8077188,1.473333333,4.253333333,0.59256662,0.185834502,0.221598878,5704,-0.030945733,-0.058169155,0.094967816,O,1
456776,515950,4.67396,-0.01,3.24,0.67689243,0.009960159,0.31314741,2510,0.053380077,-0.234043497,0.186516349,O,1
457117,2232500,5.40255545,-0.2675,6.2375,0.790571548,0.173133083,0.036295369,2397,0.167059195,-0.070870574,-0.090335692,F,1
457425,8.00E+05,4.9316017,-0.85,5.79,0.802469136,0.09382716,0.103703704,405,0.178956783,-0.150176496,-0.022927358,F,0
457428,3025000,3.9876712,-0.9,5.76,0.612966601,0.335952849,0.05108055,509,-0.010545752,0.091949192,-0.075550512,M,0
457429,4466666.667,4.102070233,0.09,4.8,0.542099193,0.453287197,0.00461361,1734,-0.08141316,0.209283541,-0.122017452,M,0
457435,2062500,5.2382081,0.0175,4.74,0.65239726,0.208333333,0.139269406,1752,0.028884907,-0.035670323,0.012638345,F,0
457448,8866666.667,5.496102767,-0.106666667,6.446666667,0.762202753,0.061326658,0.176470588,799,0.1386904,-0.182676998,0.049839527,F,0
457566,550000,4.0974358,-1.37,5.68,0.637417219,0.329470199,0.033112583,604,0.013904865,0.085466542,-0.093518479,M,0
457732,4100000,4.9375886,0.36,3.77,0.90015361,0.089093702,0.010752688,651,0.276641257,-0.154909955,-0.115878373,F,0
457744,520000,3.9788161,-0.26,5.01,0.450847458,0.491525424,0.057627119,590,-0.172664895,0.247521767,-0.069003943,M,0
457768,518166.6667,4.1008433,0.773333333,2.533333333,0.733519358,0.266480642,0,2867,0.110007005,0.022476985,-0.126631062,F,1
457779,495800,4.1545454,-0.81,8.18,0.574552684,0.365805169,0.059642147,503,-0.048959669,0.121801512,-0.066988915,M,0
457915,937500,5.7,0.09,0,0.657869013,0.31769306,0.024437928,1023,0.03435666,0.073689403,-0.102193134,M,0
457918,5575000,3.770356525,1.11,3.8175,0.687775938,0.206815673,0.105408389,7248,0.064263585,-0.037187983,-0.021222673,F,1
458006,1833333.333,3.188789,0.85,1.75,0.731325301,0.176506024,0.092168675,1660,0.107812948,-0.067497633,-0.034462387,F,0
458550,500635,4.528725,-0.8,4.34,0.548235294,0.336470588,0.115294118,2125,-0.075277059,0.092466932,-0.011336944,M,1
458584,516500,2.9441861,1.27,2.09,0.510798122,0.461971831,0.027230047,1065,-0.112714231,0.217968174,-0.099401015,M,0
458677,535500,3.09617485,0.51,3.65,0.915484269,0.078655151,0.00586058,3242,0.291971916,-0.165348506,-0.120770482,F,1
458681,2682666.667,3.335167067,3.016666667,3.246666667,0.789934575,0.180070458,0.029994967,9935,0.166422222,-0.063933199,-0.096636094,F,1
458690,1500000,4.4345679,-0.38,10.8,0.683417085,0.216080402,0.100502513,199,0.059904732,-0.027923255,-0.026128549,F,0
458708,1000900,3.8058282,0.99,1.51,0.798209623,0.142484148,0.059306229,2681,0.17469727,-0.101519509,-0.067324833,F,1
458709,2.00E+06,8.88505395,-0.33,10.54,0.597570235,0.196659074,0.205770691,1317,-0.025942118,-0.047344583,0.079139629,O,0
458713,775000,3.75780495,0.13,4.705,0.647201946,0.263746959,0.089051095,2055,0.023689593,0.019743302,-0.037579967,F,1
458730,3033333.333,3.620555533,-0.103333333,5.846666667,0.719082719,0.005733006,0.275184275,1221,0.095570366,-0.238270651,0.148553214,O,0
458950,8.00E+05,5.1372693,-1.58,7.9,0.575357536,0.336633663,0.088008801,909,-0.048154817,0.092630007,-0.038622261,M,0
459429,1835400,2.513732567,1.316666667,2.773333333,0.940748441,0.059251559,0,2886,0.317236088,-0.184752097,-0.126631062,F,1
459932,493400,5.7484764,-0.92,5.7,0.616296296,0.383703704,0,675,-0.007216057,0.139700047,-0.126631062,M,0
459939,1475000,7.27334245,-0.58,7.085,0.678733032,0.20361991,0.117647059,442,0.055220679,-0.040383747,-0.008984003,F,0
459967,855000,3.61485325,0.58,3.235,0.557023338,0.069572875,0.373403787,2271,-0.066489015,-0.174430781,0.246772725,O,1
459987,854516.6667,3.653712033,0.533333333,3.53,0.539336801,0.331924577,0.128738622,3076,-0.084175552,0.087920921,0.00210756,M,1
460008,545750,3.3278094,0.5,3.36,0.636738433,0.229042602,0.134218965,2183,0.01322608,-0.014961055,0.007587903,F,1
460024,4280000,3.5441725,1.145,2.825,0.83029672,0.002602811,0.167100469,1921,0.206784367,-0.241400846,0.040469407,F,0
460059,5.00E+06,5.113551167,0.126666667,5.813333333,0.734886111,0.265113889,0,5839,0.111373758,0.021110233,-0.126631062,F,1
460092,502000,9.45,-0.07,6.75,0.507352941,0.448529412,0.044117647,136,-0.116159412,0.204525755,-0.082513415,M,0
460156,507800,4.6705882,0.31,3.71,0.496956281,0.503043719,0,1807,-0.126556072,0.259040062,-0.126631062,M,0
460283,1750000,2.71666665,0.585,1.575,0.489091832,0.399289701,0.111618468,1971,-0.134420521,0.155286044,-0.015012594,M,1
460701,1541666.667,3.7292265,0.57,3.106666667,0.545494505,0.312087912,0.142417582,2275,-0.078017848,0.068084255,0.015786521,M,1
461325,8300000,4.210096,0.625,2.925,0.554831397,0.103428733,0.34173987,3529,-0.068680956,-0.140574923,0.215108808,O,1
461791,7172222,5.439649,-0.35,5.496666667,0.470338983,0.529661017,0,1180,-0.15317337,0.28565736,-0.126631062,M,0
461833,8116666.667,3.974471767,1.813333333,4.37,0.758137774,0.078097401,0.163764825,7926,0.134625421,-0.165906256,0.037133763,F,1
461856,1121666.667,4.4112135,0.113333333,4.75,0.508853681,0.400745573,0.090400746,1073,-0.114658672,0.156741916,-0.036230316,M,0
461872,779166.6667,3.4537052,0.58,3.63,0.67535854,0.294002608,0.030638853,3068,0.051846187,0.049998951,-0.095992209,F,1
462089,507500,12.290909,-0.03,6.75,0.815533981,0.097087379,0.087378641,309,0.192021628,-0.146916278,-0.039252421,F,0
462102,3725000,4.679452,-0.54,5.42,0.486312399,0.479871176,0.033816425,1242,-0.137199954,0.235867519,-0.092814637,M,0
462136,3060000,4.417068867,1.896666667,3.786666667,0.589145183,0.132971506,0.277883311,7370,-0.03436717,-0.111032151,0.151252249,O,1
462382,5940000,3.99315636,-0.068,5.876,0.743639291,0.159098229,0.09726248,3105,0.120126938,-0.084905428,-0.029368582,F,1
462945,575000,2.11801075,0.14,1.83,0.603429796,0.215434084,0.18113612,933,-0.020082557,-0.028569573,0.054505058,O,0
462956,1500000,7.9513812,-0.92,11.29,0.514492754,0.374396135,0.111111111,414,-0.109019599,0.130392479,-0.015519951,M,0
462985,1683333.333,4.369688467,0.076666667,4.39,0.620063191,0.32016851,0.059768299,3798,-0.003449162,0.076164853,-0.066862763,M,1
465629,4362500,4.547767575,0.2975,4.025,0.430369788,0.569630212,0,2542,-0.193142565,0.325626556,-0.126631062,M,1
465657,5400000,3.30483768,0.48,3.258,0.702071397,0.229616571,0.068312032,2269,0.078559044,-0.014387085,-0.05831903,F,1
465679,521700,3.919318633,0.04,4.86,0.622547737,0.292440492,0.085011771,3823,-0.000964616,0.048436835,-0.041619291,M,1
466948,520000,4.3482545,0.343333333,4.27,0.466587584,0.1257414,0.407671016,2529,-0.156924769,-0.118262257,0.281039955,O,1
467008,1213750,3.2780726,0.6825,3.8,0.570543703,0.402615279,0.026841019,2906,-0.05296865,0.158611622,-0.099790043,M,1
467094,563500,4.616055167,0.026666667,4.79,0.705860806,0.130586081,0.163553114,5460,0.082348453,-0.113417576,0.036922052,F,1
467100,2391866.667,4.932402933,1.136666667,5.48,0.629104478,0.336069652,0.034825871,4020,0.005592125,0.092065995,-0.091805191,M,1
467726,1800000,3.0163266,-0.16,4.22,0.725029377,0.218566392,0.05640423,851,0.101517024,-0.025437264,-0.070226831,F,0
467785,1.00E+06,4.6718614,-0.01,4.24,0.728947368,0.194736842,0.076315789,380,0.105435015,-0.049266815,-0.050315272,F,0
467850,491000,4.8956521,-0.55,5.67,0.708333333,0.261363636,0.03030303,792,0.08482098,0.01735998,-0.096328031,F,0
468396,1543866.667,4.463440567,0.84,4.646666667,0.588324259,0.279491833,0.132183908,3306,-0.035188094,0.035488176,0.005552846,M,1
468504,3250000,4.21181065,2.955,4.435,0.60922937,0.287110707,0.103659923,4399,-0.014282983,0.04310705,-0.022971139,M,1
469134,1422250,4.70358305,-0.2275,5.6725,0.596901332,0.38053819,0.022560478,3679,-0.026611021,0.136534533,-0.104070583,M,1
469686,2650000,6.4972972,0.04,4.86,0.595991561,0.28164557,0.122362869,948,-0.027520792,0.037641913,-0.004268192,M,0
471822,510000,3.7158069,0.13,4.18,0.690943635,0.23939202,0.069664345,1579,0.067431282,-0.004611636,-0.056966717,F,0
471896,502163,4.9777777,-0.17,4,0.721238938,0.212389381,0.066371681,226,0.097726585,-0.031614276,-0.06025938,F,0
471911,1110733.333,3.152613133,2.186666667,4.31,0.562954876,0.251637555,0.185407569,5496,-0.060557477,0.007633898,0.058776507,O,1
472551,806700,4.3214714,0.995,2.86,0.681318681,0.001758242,0.316923077,2275,0.057806328,-0.242245415,0.190292015,O,1
472610,509000,3.7589123,1.03,3.51,0.609295199,0.390704801,0,1958,-0.014217154,0.146701144,-0.126631062,M,1
473879,507500,2.7282081,0.755,2.415,0.77244582,0.110939112,0.116615067,1938,0.148933467,-0.133064544,-0.010015995,F,1
474029,525000,3.926141,0.04,4.07,0.410051399,0.589948601,0,1751,-0.213460954,0.345944944,-0.126631062,M,0
474284,513000,4.0910891,-0.13,5.23,0.448296837,0.332116788,0.219586375,1644,-0.175215516,0.088113132,0.092955313,O,0
474463,7916666.667,3.6842048,0.576666667,4.213333333,0.526200873,0.298641436,0.17515769,4122,-0.09731148,0.05463778,0.048526629,M,1
474521,510891,3.84466485,1.645,2.875,0.727076125,0.119377163,0.153546713,2312,0.103563772,-0.124626494,0.026915651,F,1
474668,516000,9.9741935,-0.22,10.8,0.47553816,0.412915851,0.111545988,511,-0.147974193,0.168912195,-0.015085073,M,0
474699,2450000,3.8039325,0.01,4.02,0.682434302,0.237621024,0.079944675,3615,0.058921948,-0.006382633,-0.046686387,F,1
475115,2576833.333,3.092591033,2.233333333,3.08,0.558720579,0.407121304,0.034158117,8285,-0.064791774,0.163117647,-0.092472945,M,1
475138,508850,7.56974785,-0.015,6.385,0.734299517,0.198067633,0.06763285,207,0.110787164,-0.045936024,-0.058998211,F,0
475243,3370833.333,3.897053533,1.32,3.993333333,0.816692268,0.112007168,0.071300563,7812,0.193179915,-0.131996488,-0.055330498,F,1
475416,8678125,4.262905625,0.3825,5.4025,0.74372903,0.244288225,0.011982745,6259,0.120216677,0.000284568,-0.114648317,F,1
475479,970712.5,4.13710485,0.095,4.44,0.542965779,0.222243346,0.234790875,5260,-0.080546574,-0.021760311,0.108159813,O,1
475857,505000,3.3,0.38,3.42,0.666986104,0.253473886,0.07954001,2087,0.043473751,0.009470229,-0.047091052,F,1
476451,2801000,4.273974667,-0.23,4.77,0.552337165,0.177777778,0.269885057,6525,-0.071175188,-0.066225879,0.143253996,O,1
476454,504825,2.00793655,3.72,1.45,0.509686509,0,0.490313491,2839,-0.113825844,-0.244003657,0.363682429,O,1
476589,550000,3.1697133,2.06,3.13,0.45229682,0.384327583,0.163375598,4811,-0.171215533,0.140323926,0.036744536,M,1
476595,495900,3.7405405,-0.12,4.86,0.463829787,0.472340426,0.063829787,705,-0.159682566,0.228336769,-0.062801274,M,0
476601,509500,4.2215053,0.09,4.3,0.64548495,0.351170569,0.003344482,598,0.021972597,0.107166912,-0.12328658,M,0
477003,5050000,3.8681004,0.873333333,3.746666667,0.712674612,0.173907471,0.113417916,7803,0.089162259,-0.070096185,-0.013213145,F,1
477132,20583333.33,2.112610633,7.62,1.91,0.569437054,0.416409492,0.014153453,9397,-0.054075299,0.172405836,-0.112477608,M,1
477229,1568833.333,2.5913363,0.593333333,2.4,0.639482565,0.24128234,0.119235096,1778,0.015970212,-0.002721317,-0.007395966,F,0
477569,917333.3333,3.2266572,0.03,4.04,0.583333333,0.0360134,0.380653266,2388,-0.04017902,-0.207990256,0.254022205,O,1
488674,1566666.667,3.515261767,0.54,3.23,0.666666667,0.333333333,0,2994,0.043154314,0.089329677,-0.126631062,M,1
488768,2316933.333,3.464539733,1.1,3.326666667,0.665166755,0.199576496,0.13525675,7556,0.041654402,-0.044427161,0.008625688,F,1
488786,537000,5.6705882,-0.33,5.56,0.587628866,0.411433927,0.000937207,1067,-0.035883487,0.16743027,-0.125693855,M,0
488846,2.00E+06,4.2296601,0.623333333,3.846666667,0.564516129,0.327572965,0.107910906,2604,-0.058996224,0.083569308,-0.018720155,M,1
488984,3530000,3.889088025,0.735,3.7875,0.742809365,0.231103679,0.026086957,2990,0.119297011,-0.012899978,-0.100544105,F,1
489119,1563555.333,3.9589972,1.513333333,4.116666667,0.633934186,0.220079648,0.145986166,9542,0.010421833,-0.023924009,0.019355105,O,1
489150,504500,4.6950166,-0.31,5.34,0.421146953,0.310035842,0.268817204,558,-0.2023654,0.066032186,0.142186143,O,0
489189,1250000,3.64938015,0.28,1.64,0.533759773,0.324804549,0.141435679,1407,-0.08975258,0.080800892,0.014804617,M,0
489197,500500,4.4857142,0.24,0,0.688405797,0.211956522,0.099637681,552,0.064893444,-0.032047135,-0.026993381,F,0
489265,5266666.667,2.8918018,0.633333333,3.08,0.398661212,0.531052436,0.070286352,2689,-0.224851141,0.287048779,-0.05634471,M,1
489294,515189.5,5.89793445,-0.755,7.315,0.753012048,0.224745134,0.022242817,2158,0.129499695,-0.019258522,-0.104388244,F,1
489295,5.00E+05,3.5743315,0.03,4.15,0.87124879,0.126815102,0.001936108,1033,0.247736437,-0.117188555,-0.124694953,F,0
489446,512800,8.6228855,-0.53,7.97,0.544700461,0.307834101,0.147465438,1085,-0.078811892,0.063830445,0.020834376,M,0
490063,11229712,4.08556285,0.28,4.205,0.662704918,0.31352459,0.023770492,7320,0.039192565,0.069520934,-0.10286057,M,1
491159,1690000,3.45047914,0.214,4.638,0.756892231,0.243107769,0,1596,0.133379878,-0.000895887,-0.126631062,F,0
491646,604833.3333,3.8279489,0.656666667,3.183333333,0.621654501,0.197384428,0.180961071,3288,-0.001857852,-0.046619228,0.054330009,O,1
491703,3716666.667,3.6431011,-0.276666667,4.066666667,0.64882227,0.232690935,0.118486795,1401,0.025309917,-0.011312722,-0.008144267,F,0
491708,515500,3.6312668,0.43,3.62,0.674385965,0.284210526,0.041403509,1425,0.050873612,0.04020687,-0.085227553,F,0
493117,2750000,8.16794865,-0.095,10.525,0.60130719,0.183006536,0.215686275,459,-0.022205164,-0.060997121,0.089055213,O,0
493133,15500000,3.60469995,3.235,3.51,0.48909062,0.51090938,0,6279,-0.134421734,0.266905724,-0.126631062,M,1
493157,6083333.333,2.441220533,2.19,1.946666667,0.456039755,0.543960245,0,2616,-0.167472598,0.299956588,-0.126631062,M,1
493159,4.00E+06,4.3214953,0.41,3.62,0.609843938,0.228091236,0.162064826,1666,-0.013668415,-0.01591242,0.035433764,O,0
493603,764333.3333,2.476675167,1.41,2.08,0.504635228,0.471584039,0.023780734,2481,-0.118877125,0.227580382,-0.102850328,M,1
499107,504500,3.8230529,-0.04,4.18,0.618881119,0.274475524,0.106643357,572,-0.004631234,0.030471868,-0.019987705,M,0
500721,522400,4.069395667,0.343333333,4.226666667,0.651699538,0.319345363,0.028955099,2383,0.028187185,0.075341706,-0.097675963,M,1
500779,925000,2.99112345,3.73,3.34,0.59949975,0.287943972,0.112556278,9995,-0.024012603,0.043940315,-0.014074784,M,1
501381,1319237.5,3.0646567,2.195,3.13,0.538127544,0.344911805,0.116960651,3685,-0.085384809,0.100908148,-0.00967041,M,1
501593,525833.3333,3.790484667,0.026666667,4.44,0.755028158,0.10458568,0.140386163,2486,0.131515805,-0.139417977,0.013755101,F,1
501625,509500,3.4388059,0.38,3.49,0.519106408,0.295708407,0.185185185,1701,-0.104405945,0.05170475,0.058554124,O,0
501789,511950,3.3704711,1.155,3.12,0.755034936,0.235511714,0.00945335,2433,0.131522583,-0.008491943,-0.117177712,F,1
501822,522500,3.225641,-0.02,3.69,0.630972942,0.169833045,0.199194013,1737,0.007460589,-0.074170611,0.072562951,O,0
501925,4550000,3.136762367,1.626666667,2.56,0.696148825,0.303198433,0.000652742,3064,0.072636472,0.059194777,-0.12597832,F,1
501955,1593750,4.8040487,0.08,5.1325,0.485407725,0.505150215,0.00944206,2330,-0.138104628,0.261146558,-0.117189002,M,1
501957,1789833.333,4.328475067,2.55,4.013333333,0.635103455,0.064315564,0.300580981,9811,0.011591102,-0.179688092,0.173949919,O,1
501985,2177500,3.92038525,1.595,3.99,0.586449864,0.1467028,0.266847335,5535,-0.037062489,-0.097300856,0.140216273,O,1
501992,508800,4.0503401,2.2,3.67,0.594263729,0,0.405736271,2859,-0.029248624,-0.244003657,0.27910521,O,1
502004,506000,4.1073913,0.52,3.36,0.644096488,0.328819298,0.027084215,2363,0.020584134,0.084815641,-0.099546847,M,1
502009,7940000,4.93438698,0.864,4.492,0.609360661,0.350718874,0.039920465,6538,-0.014151692,0.106715218,-0.086710597,M,1
502026,508566.6667,3.103695733,0.76,5.11,0.777777778,0.207829591,0.014392631,1737,0.154265425,-0.036174065,-0.112238431,F,0
502028,560000,6.9555886,-0.03,3.555,0.842767296,0.106918239,0.050314465,159,0.219254943,-0.137085418,-0.076316596,F,0
502032,5780000,3.99586478,0.426,4.968,0.592900721,0.319051581,0.088047698,7212,-0.030611632,0.075047924,-0.038583363,M,1
502042,838933,3.12779035,3.43,3.28,0.597722305,0.339123433,0.063154262,8693,-0.025790048,0.095119776,-0.0634768,M,1
502043,520000,3.87334465,2.615,4.155,0.612865836,0.231092437,0.156041727,6902,-0.010646517,-0.01291122,0.029410665,O,1
502046,522000,4.12008945,-0.175,4.2,0.629589633,0,0.370410367,7408,0.00607728,-0.244003657,0.243779306,O,1
502083,507100,3.5493744,0.496666667,3.993333333,0.763742926,0.182093775,0.054163298,4948,0.140230573,-0.061909881,-0.072467763,F,1
502085,6105000,2.6352231,1.376666667,2.843333333,0.674366378,0,0.325633622,3117,0.050854025,-0.244003657,0.19900256,O,1
502087,503400,4.8113744,-0.05,4.64,0.582908163,0.391581633,0.025510204,784,-0.04060419,0.147577976,-0.101120858,M,0
502139,504000,5.6615384,-0.15,6.23,0.587982833,0.300429185,0.111587983,466,-0.03552952,0.056425528,-0.015043079,M,0
502154,1860750,2.58979835,2.48,1.785,0.850019179,0.116225547,0.033755274,2607,0.226506826,-0.12777811,-0.092875787,F,1
502158,505000,4.748387,0.06,4.35,0.610958904,0.367123288,0.021917808,1095,-0.012553449,0.123119631,-0.104713253,M,0
502171,516900,3.1157135,3.93,2.87,0.426458333,0.108333333,0.465208333,4800,-0.19705402,-0.135670323,0.338577272,O,1
502188,5782500,3.5497315,1.235,3.8175,0.647776896,0.352223104,0,10076,0.024264543,0.108219448,-0.126631062,M,1
502190,7133750,4.170213625,1.82,3.675,0.691053228,0.139184598,0.169762174,8830,0.067540875,-0.104819059,0.043131113,F,1
502202,521400,4.231746,0.2,3.71,0.6234881,0.045259462,0.331252439,2563,-2.43E-05,-0.198744195,0.204621377,O,1
502239,9450000,3.8897544,-0.2875,4.81,0.599218589,0.208307629,0.192473782,4863,-0.024293764,-0.035696028,0.06584272,O,1
502253,490000,5.7952813,-0.31,4.88,0.53709856,0.202657807,0.260243632,903,-0.086413793,-0.041345849,0.133612571,O,0
502260,1033333.333,4.3760697,-0.043333333,3.776666667,0.753469388,0.246530612,0,1225,0.129957035,0.002526956,-0.126631062,F,0
502272,801666.6667,3.443656567,0.663333333,3.816666667,0.5367597,0.449285228,0.013955071,2938,-0.086752653,0.205281571,-0.11267599,M,1
502304,903750,4.0718249,0.01,4.18,0.711029711,0.267399267,0.021571022,2457,0.087517358,0.023395611,-0.10506004,F,0
502327,1108333.333,4.418618833,1.713333333,3.633333333,0.690897833,0.098204334,0.210897833,8075,0.06738548,-0.145799322,0.084266771,O,1
502381,4755000,2.920932767,1.066666667,2.643333333,0.45503212,0.489293362,0.055674518,2802,-0.168480233,0.245289705,-0.070956543,M,1
502593,520000,3.4692307,0.71,3.63,0.699297629,0.131694469,0.169007902,2278,0.075785276,-0.112309188,0.04237684,F,1
502624,512500,4.0672798,0.79,4.3,0.617925618,0.161700162,0.22037422,4329,-0.005586735,-0.082303495,0.093743159,O,1
502706,5333333.333,3.641956833,1.783333333,3.263333333,0.612373737,0.226430976,0.161195286,4752,-0.011138616,-0.01757268,0.034564225,O,1
502748,510050,4.0841463,-0.185,5.06,0.601996417,0.133094446,0.264909137,3907,-0.021515936,-0.110909211,0.138278076,O,1
503449,520250,4.438396,1.39,4.125,0.661124508,0.275669501,0.063205991,7879,0.037612155,0.031665845,-0.063425071,F,1
504379,1605333.333,4.215974367,9.26E-18,4.793333333,0.726571114,0.232635061,0.040793826,5442,0.103058761,-0.011368596,-0.085837236,F,1
506433,10375000,3.09081035,4.48,2.945,0.604311544,0.394471488,0.001216968,5752,-0.019200809,0.150467832,-0.125414094,M,1
506693,2262700,3.71974495,1.995,4.55,0.725639254,0.145818936,0.128541811,4341,0.102126901,-0.098184721,0.001910749,F,1
516769,1199866.667,2.784978867,0.373333333,1.983333333,0.592628516,0.326382153,0.080989331,2062,-0.030883837,0.082378497,-0.045641731,M,1
516935,505500,4.3490683,-0.32,5.23,0.563901345,0.43161435,0.004484305,892,-0.059611008,0.187610693,-0.122146757,M,0
516969,1061125,3.02266725,2.065,2.06,0.729822375,0.052041134,0.218136491,3209,0.106310022,-0.191962522,0.091505429,F,1
517008,506700,3.72205695,0.775,3.3,0.789069172,0.056362084,0.154568745,2342,0.165556819,-0.187641573,0.027937683,F,1
517414,518000,3.57679905,0.19,4.06,0.615946844,0.155481728,0.228571429,4515,-0.007565509,-0.088521929,0.101940367,O,1
517593,501500,3.5090909,0.76,4.25,0.705388383,0.125787264,0.168824353,5716,0.08187603,-0.118216393,0.042193291,F,1
518418,490000,3.252356,0.03,4.19,0.620915033,0.379084967,0,612,-0.00259732,0.135081311,-0.126631062,M,0
518420,493000,5.5028883,-0.35,5.68,0.485642498,0.374012922,0.14034458,2786,-0.137869855,0.130009265,0.013713518,M,1
518452,5.00E+05,5.5140495,-1.14,9.12,0.642970991,0.21931782,0.137711189,3137,0.019458638,-0.024685837,0.011080127,F,1
518468,508500,3.1818841,1.07,2.43,0.510033445,0.47909699,0.010869565,1196,-0.113478908,0.235093333,-0.115761496,M,0
518516,3916666.333,2.997336233,4.246666667,2.893333333,0.441675989,0.494457439,0.063866572,9833,-0.181836364,0.250453783,-0.06276449,M,1
518526,903750,5.7,0.01,3.68,0.642276423,0.349593496,0.008130081,123,0.01876407,0.105589839,-0.11850098,M,0
518553,5700000,3.347808733,0.24,3.326666667,0.56133122,0.422503962,0.016164818,3155,-0.062181133,0.178500305,-0.110466244,M,1
518567,1212500,4.28160175,1.725,3.625,0.696192188,0.051642425,0.252165387,6119,0.072679835,-0.192361231,0.125534325,O,1
518603,520500,3.5854646,0.145,3.95,0.565004888,0.371130661,0.063864451,3069,-0.058507465,0.127127005,-0.062766611,M,1
518617,528833.3333,3.227890267,0.153333333,3.676666667,0.71528008,0.254557507,0.030162413,3017,0.091767726,0.010553851,-0.096468649,F,1
518633,1465062.5,3.709167,1.185,2.965,0.671605401,0.224493623,0.103900975,5332,0.048093048,-0.019510033,-0.022730086,F,1
518703,1025000,3.0919352,0.51,2.845,0.554593555,0.442039442,0.003367003,2079,-0.068918798,0.198035785,-0.123264058,M,1
518715,491250,4.1032258,0.21,3.77,0.571161049,0.352059925,0.076779026,534,-0.052351304,0.108056268,-0.049852035,M,0
518716,3150791.667,4.316725467,0.703333333,4.506666667,0.564241893,0.200525855,0.235232252,5705,-0.05927046,-0.043477802,0.108601191,O,1
518748,518500,3.108625,0.575,2.885,0.611310345,0.34262069,0.046068966,3625,-0.012202008,0.098617033,-0.080562096,M,1
518774,614125,3.0360656,4.31,2.71,0.588835312,0.293954006,0.117210682,5392,-0.034677041,0.049950349,-0.009420379,M,1
518813,6462500,2.6156994,1.38,2.635,0.538461538,0.452509931,0.00902853,2769,-0.085050815,0.208506275,-0.117602532,M,1
518833,510800,2.5333334,-0.02,6,0.534246575,0.4,0.065753425,365,-0.089265778,0.155996343,-0.060877637,M,0
518858,602500,NA,0.14,NA,0.536109304,0.424853611,0.039037085,1537,-0.087403049,0.180849954,-0.087593976,M,0
518875,1845000,3.1468361,0.21,3.79,0.459053343,0.540570999,0.000375657,2662,-0.16445901,0.296567343,-0.126255404,M,1
518886,9250000,2.6923858,1.29,2.58,0.711132749,0,0.288867251,3081,0.087620396,-0.244003657,0.162236189,O,1
518927,557000,3.8355932,0.53,3.97,0.589516129,0.389516129,0.020967742,1240,-0.033996224,0.145512472,-0.10566332,M,0
518961,504200,5.4591362,-0.33,5.64,0.571751412,0.428248588,0,885,-0.051760941,0.184244931,-0.126631062,M,0
519043,1766666.667,4.506059767,0.823333333,3.806666667,0.633108459,0.139076284,0.227815257,3854,0.009596106,-0.104927372,0.101184195,O,1
519076,511500,3.9509881,1.32,4.11,0.64713186,0.212565185,0.140302955,4027,0.023619507,-0.031438472,0.013671893,F,1
519085,509700,4.0246088,0.64,4.425,0.56928839,0.021473159,0.409238452,4005,-0.054223964,-0.222530498,0.28260739,O,1
519096,507500,3.81419625,0.415,4.515,0.753623188,0.132045089,0.114331723,2484,0.130110835,-0.111958568,-0.012299339,F,1
519105,495000,4.4487309,1.84,3.97,0.637432796,0.152217742,0.210349462,2976,0.013920443,-0.091785915,0.083718401,O,1
519141,511250,3.68896185,0.925,3.005,0.694089993,0.040631296,0.265278711,2978,0.07057764,-0.20337236,0.138647649,O,1
519144,8700000,3.777988233,2.313333333,4.223333333,0.617972297,0.249447096,0.132580608,8591,-0.005540056,0.005443439,0.005949546,O,1
519166,514500,3.2714285,0.18,3.21,0.699097292,0.299899699,0.001003009,997,0.075584939,0.055896042,-0.125628053,F,0
