uid,lat,lng,locCount
40200630,39.28522,-76.60035,1
65962381,39.285225,-76.62014,1
65895325,39.28523,-76.601364,1
66171277,39.28524,-76.59388,1
40806891,39.28525,-76.75283,1
41086164,39.285255,-76.70258,1
31205111,39.285267,-76.58363,1
40400853,39.285275,-76.60034,1
39240960,39.28528,-76.75267,2
53999904,39.285294,-76.59992,1
62523676,39.285305,-76.75282,1
66817769,39.285313,-76.59949,1
12291024,39.28532,-76.64771,1
41605539,39.285328,-76.75101,1
39513264,39.285343,-76.64691,1
40735062,39.285343,-76.59507,1
41729682,39.285347,-76.648834,1
40833531,39.28535,-76.598656,1
40403310,39.285355,-76.73164,3
38967678,39.285355,-76.731642,1
54394581,39.285362,-76.54502,1
6631715,39.285362,-76.63813,1
42692322,39.285362,-76.75281,1
41188293,39.285378,-76.67277,1
11557840,39.285393,-76.601456,1
2370253,39.285393,-76.569626,1
39993765,39.285404,-76.60706,2
41849976,39.285404,-76.752655,1
12381174,39.285408,-76.7528,1
46281378,39.28541,-76.60706,1
41366655,39.285442,-76.61721,1
39118731,39.285446,-76.5741,1
12308924,39.28545,-76.60149,1
41056212,39.285458,-76.601036,1
46056441,39.285458,-76.592186,1
45994332,39.285458,-76.6456,1
40268982,39.285473,-76.59309,1
39553251,39.285477,-76.58747,1
39441405,39.28551,-76.59064,1
62516770,39.285515,-76.63545,3
62502433,39.285515,-76.600784,1
55809597,39.285522,-76.60002,1
41365920,39.285526,-76.50353,1
66712979,39.285534,-76.63776,1
39136425,39.285534,-76.75015,1
40159470,39.28554,-76.63759,3
41215647,39.28555,-76.63752,1
39531351,39.28555,-76.63749,3
39878727,39.285553,-76.75279,1
39639030,39.285557,-76.579475,1
41936223,39.28557,-76.59113,1
66129409,39.28557,-76.69686,1
62922385,39.285587,-76.63619,1
40259817,39.285595,-76.56708,1
41094609,39.2856,-76.64155,1
42612594,39.285603,-76.59721,1
46061991,39.28561,-76.5956,1
40402542,39.285614,-76.588615,1
55807815,39.285614,-76.761665,1
39088383,39.285625,-76.58791,1
63002617,39.285633,-76.56615,1
40268706,39.285637,-76.71963,1
41550771,39.285637,-76.586555,1
41163213,39.285645,-76.58612,1
3708212,39.285645,-76.58638,2
40602837,39.28565,-76.752785,1
42703470,39.285652,-76.59157,1
11996193,39.28567,-76.76187,1
40790784,39.28568,-76.59508,1
46241697,39.285683,-76.63819,1
66771020,39.285683,-76.5855,1
41082564,39.285694,-76.586784,1
62890041,39.285694,-76.75278,1
65992918,39.2857,-76.59034,1
41064537,39.2857,-76.76198,2
39217644,39.285732,-76.58197,1
62778871,39.28574,-76.59783,1
40402512,39.28575,-76.59456,1
39061449,39.28576,-76.589226,1
12341399,39.285786,-76.59652,1
41580216,39.285786,-76.762276,1
55807854,39.28579,-76.59891,1
40401210,39.28581,-76.74296,1
42648636,39.285812,-76.60062,1
41852631,39.28582,-76.59252,1
42727359,39.285828,-76.76316,1
39757308,39.28583,-76.59509,1
39913734,39.28583,-76.762436,2
40658349,39.285835,-76.74345,1
39895635,39.285835,-76.75279,1
38988837,39.285837,-76.752789,1
41187036,39.28584,-76.539986,1
41037339,39.28585,-76.59088,1
39394311,39.28587,-76.63067,1
39256914,39.28587,-76.58625,1
41544834,39.285873,-76.581245,1
40170060,39.285877,-76.56741,1
40407315,39.285877,-76.56539,1
42728745,39.28588,-76.58607,1
53999907,39.285885,-76.63529,1
46056444,39.28589,-76.61418,5
46249242,39.28589,-76.62704,1
41095929,39.285896,-76.60245,1
39257784,39.285908,-76.711845,1
55808772,39.285908,-76.59159,1
66159670,39.28591,-76.63339,1
55836813,39.285915,-76.591675,1
66829574,39.28593,-76.565865,2
41920191,39.28593,-76.5671,1
39074934,39.285934,-76.72438,1
39991068,39.28594,-76.565865,2
6632730,39.285946,-76.75155,1
66137803,39.285957,-76.62249,1
66705533,39.28597,-76.5951,1
39217788,39.285973,-76.59986,1
11921033,39.285976,-76.64667,1
41723691,39.28598,-76.7528,1
41439768,39.28598,-76.60356,2
65620956,39.285988,-76.749954,1
41907444,39.285988,-76.64833,1
40660773,39.28599,-76.68508,1
39375345,39.28599,-76.572685,1
39616452,39.28601,-76.7598,1
40168578,39.28603,-76.56376,1
40676073,39.286034,-76.67263,1
55843314,39.286045,-76.5675,4
38981457,39.286048,-76.603602,1
65951062,39.28605,-76.6036,2
42720162,39.28606,-76.76505,1
42674127,39.28606,-76.60982,1
39424725,39.286118,-76.5024,1
39479991,39.28612,-76.602005,1
6490597,39.286137,-76.60261,1
39469911,39.286137,-76.60721,1
41331444,39.286144,-76.60721,3
38970357,39.286152,-76.564842,1
63287716,39.28616,-76.594086,1
39924591,39.286182,-76.61426,3
39399933,39.2862,-76.60968,7
41111661,39.286205,-76.610954,4
39088125,39.286205,-76.63965,1
40383360,39.28621,-76.60968,2
39365148,39.286217,-76.56712,1
39236364,39.286217,-76.562645,1
55808730,39.286232,-76.62269,1
41069904,39.286236,-76.57135,1
40173720,39.28624,-76.5721,1
40344858,39.286247,-76.5711,1
66010330,39.286255,-76.570946,1
63130006,39.28626,-76.57026,1
41029590,39.28626,-76.56308,1
39100428,39.28627,-76.55674,1
39455514,39.28627,-76.57036,1
39952851,39.28628,-76.570305,1
41587377,39.286285,-76.5619,1
53907972,39.286293,-76.76547,2
66152998,39.286297,-76.56804,1
66601499,39.286304,-76.56781,1
41439570,39.286312,-76.59481,1
41046639,39.286312,-76.65886,1
56039898,39.286324,-76.56978,1
39069405,39.286346,-76.71194,1
40205229,39.286346,-76.6328,1
42680787,39.286346,-76.569336,1
63017584,39.286346,-76.59412,1
42655587,39.286354,-76.56869,1
41869728,39.28637,-76.598785,1
40775577,39.286373,-76.56627,1
39071190,39.28638,-76.56603,1
13321659,39.28639,-76.565765,1
62948680,39.28639,-76.692474,1
66782078,39.286392,-76.56582,1
2676265,39.2864,-76.565605,1
13329814,39.2864,-76.763306,1
39866871,39.28641,-76.64879,1
63294106,39.286415,-76.5647,1
45994326,39.28643,-76.627014,1
2366302,39.286434,-76.564354,1
45994128,39.286434,-76.56752,1
41802702,39.286438,-76.5674,1
66701768,39.28644,-76.57087,1
12103087,39.28645,-76.56418,1
3199371,39.286457,-76.5639,1
41057586,39.28646,-76.63605,1
40760127,39.286484,-76.564514,1
39148392,39.286488,-76.569664,1
39978474,39.286488,-76.56969,1
40174566,39.286495,-76.56944,2
39132051,39.286507,-76.562775,1
39232410,39.28652,-76.68491,1
40939719,39.286533,-76.59093,1
39830349,39.286552,-76.613556,3
46036986,39.286552,-76.60226,1
39441411,39.286564,-76.56807,1
39549399,39.286564,-76.6099,1
55810518,39.286583,-76.56218,1
39201549,39.286587,-76.61214,2
41042166,39.28659,-76.56218,1
39122346,39.28659,-76.56744,1
41589507,39.2866,-76.61156,1
46008018,39.286602,-76.613464,2
40669494,39.286606,-76.59363,1
41875350,39.286606,-76.611336,1
39048567,39.286606,-76.50313,2
12380234,39.286625,-76.59881,4
39458022,39.286633,-76.566025,1
40834371,39.286633,-76.59881,2
39520323,39.286636,-76.65805,1
39979704,39.286644,-76.60999,4
62922346,39.286644,-76.60998,6
45994257,39.28665,-76.56545,1
39119004,39.28666,-76.60943,1
39048771,39.286667,-76.56512,1
62785426,39.28668,-76.619675,8
39801846,39.286682,-76.60872,1
45834513,39.2866822,-76.571235,1
39491250,39.28669,-76.57129,1
41598780,39.28669,-76.57096,1
66133057,39.286705,-76.564476,2
42615528,39.286716,-76.56929,1
40358304,39.28672,-76.5692,1
66703112,39.28672,-76.564186,1
6593735,39.286736,-76.563896,1
46249176,39.28675,-76.60752,1
40383486,39.286755,-76.56956,1
39917247,39.28677,-76.607155,2
56033454,39.286774,-76.57044,3
46273770,39.286774,-76.57064,1
39896925,39.286774,-76.56324,1
39367152,39.286777,-76.56321,1
39617262,39.286777,-76.57052,1
53995029,39.28678,-76.55494,1
39986472,39.286785,-76.55525,1
39081489,39.286785,-76.56762,1
56129820,39.28679,-76.6509,1
39993942,39.286793,-76.56864,1
46027209,39.286797,-76.66957,1
41777193,39.286797,-76.568565,1
39981606,39.286804,-76.59442,1
66780389,39.28681,-76.55748,1
41391036,39.286816,-76.56677,3
67042173,39.286816,-76.55743,1
62922328,39.28682,-76.55621,1
12001078,39.28682,-76.55627,1
39376626,39.28682,-76.56692,1
40702428,39.286823,-76.557144,1
39173601,39.286823,-76.55611,1
66701783,39.286823,-76.566505,1
54180417,39.286827,-76.61166,1
41746494,39.28683,-76.554214,1
41721579,39.28683,-76.55685,1
42636744,39.286835,-76.508354,1
66140728,39.28684,-76.55679,1
55839954,39.286858,-76.5583,1
39831774,39.286858,-76.59255,1
40257768,39.28686,-76.60528,3
42706704,39.286865,-76.56007,3
40947588,39.286865,-76.63504,1
39003933,39.286867,-76.56007,1
62612653,39.28687,-76.55996,1
6508922,39.286873,-76.656364,1
65917837,39.286877,-76.56801,1
40192167,39.28688,-76.567955,1
12076677,39.28689,-76.56772,1
40391706,39.286915,-76.60306,1
39084297,39.28692,-76.55451,1
39053955,39.286922,-76.55458,1
41805669,39.286926,-76.63382,1
40383654,39.286926,-76.53038,2
67014702,39.286934,-76.56422,1
39583983,39.28695,-76.56618,1
62885658,39.286957,-76.56605,1
45994287,39.286957,-76.563545,1
41384544,39.28696,-76.55284,1
65636478,39.28696,-76.65836,1
2419272,39.286964,-76.565804,1
67039527,39.286964,-76.5635,1
63243907,39.286972,-76.594,1
41221920,39.28698,-76.54236,1
40355766,39.28698,-76.565475,1
3334715,39.286987,-76.56871,1
40292145,39.28699,-76.59718,1
39125868,39.28699,-76.567505,1
41230809,39.28699,-76.56517,1
41377515,39.286995,-76.56512,1
66007558,39.286995,-76.56506,1
46097505,39.287003,-76.56495,1
42677151,39.287003,-76.540306,1
62943079,39.287014,-76.56683,1
54420195,39.28703,-76.55119,1
39249225,39.287037,-76.60932,4
39048486,39.287037,-76.56371,1
39070329,39.28704,-76.5638,1
56047233,39.287045,-76.730865,2
40393347,39.287045,-76.50463,1
6401542,39.28705,-76.56365,1
65895307,39.287052,-76.60212,1
39629037,39.287056,-76.570274,1
40736952,39.28706,-76.76589,5
39482148,39.28707,-76.55559,1
46088595,39.28709,-76.64543,1
65994664,39.287094,-76.59401,1
62524267,39.287098,-76.73089,2
40673304,39.287106,-76.60538,4
40217421,39.28711,-76.70959,1
66009979,39.28713,-76.60741,3
39952998,39.28713,-76.61574,3
11921798,39.28713,-76.608215,1
66612956,39.287132,-76.59402,1
66172582,39.287136,-76.608215,2
45994338,39.28714,-76.60164,1
66817994,39.28715,-76.545364,1
62922439,39.287163,-76.503944,1
63270937,39.287163,-76.65089,1
65809254,39.287178,-76.62908,1
40384197,39.287178,-76.73089,1
39988536,39.287186,-76.61561,7
39593307,39.287186,-76.600784,1
55844748,39.287205,-76.612045,1
6856058,39.287205,-76.636505,1
62888547,39.287205,-76.652794,1
39176373,39.28723,-76.72207,1
40288206,39.287235,-76.69768,1
66161584,39.287235,-76.598976,1
65992912,39.28724,-76.59402,1
6871078,39.28724,-76.55703,1
39253182,39.287247,-76.635796,1
40201827,39.28725,-76.612816,4
39455496,39.28725,-76.55673,1
40383663,39.287254,-76.72201,1
40377198,39.287254,-76.63967,1
65902891,39.28726,-76.55673,1
40330542,39.287262,-76.556435,1
62518171,39.287262,-76.63967,1
39365961,39.28727,-76.60274,1
39917370,39.287273,-76.54243,1
39483171,39.287277,-76.64575,1
39774513,39.28728,-76.56816,1
39903801,39.287285,-76.71419,1
41833113,39.287285,-76.556145,1
62949415,39.28729,-76.72192,1
41917311,39.2873,-76.76818,1
39812073,39.2873,-76.72767,2
41427639,39.287308,-76.56935,1
40000716,39.287308,-76.611435,1
39939750,39.287315,-76.611435,3
6423157,39.28732,-76.61145,1
66168910,39.28732,-76.54426,1
41390676,39.287323,-76.65591,1
66005266,39.28733,-76.56675,1
46237314,39.287346,-76.567535,1
41822919,39.287346,-76.734764,1
41766702,39.28736,-76.59448,1
41070387,39.287365,-76.5395,1
40762017,39.28738,-76.634995,1
41066583,39.28739,-76.73457,1
66615815,39.287395,-76.67684,1
39485892,39.2874,-76.538635,1
40206174,39.287403,-76.63725,1
66819455,39.28743,-76.63705,1
41731542,39.287437,-76.59319,1
40369869,39.287437,-76.55733,1
40952259,39.287437,-76.70118,1
41020887,39.28744,-76.538284,1
41370828,39.287445,-76.80157,2
3208346,39.287462,-76.504339,1
62922391,39.28747,-76.5669,1
39598401,39.28747,-76.62177,1
65958586,39.287483,-76.506195,1
40164477,39.287495,-76.73417,1
46061988,39.2875,-76.54547,1
66128593,39.287514,-76.555824,1
39200601,39.28753,-76.62014,1
40673307,39.28754,-76.60668,2
62599417,39.287544,-76.56691,1
40281921,39.287544,-76.65463,1
55820985,39.28755,-76.61966,1
41868381,39.28755,-76.711525,1
46036992,39.287567,-76.60833,1
40936902,39.287575,-76.60744,1
46008024,39.287575,-76.60833,1
65631066,39.287575,-76.6317,1
40383972,39.28758,-76.590065,1
63276994,39.287582,-76.54377,1
40406484,39.287582,-76.56094,1
42656664,39.287594,-76.58964,1
42648090,39.287598,-76.60395,1
39232641,39.287598,-76.603516,1
41734260,39.2876,-76.631584,2
39501576,39.287605,-76.7026,1
63243844,39.287605,-76.6004,1
41773218,39.287632,-76.6194,2
66713669,39.287643,-76.63039,1
39088578,39.287647,-76.54203,1
63294283,39.287647,-76.50556,1
39218076,39.28765,-76.63226,1
41849802,39.28765,-76.732735,1
41384538,39.287655,-76.541824,1
39080445,39.287655,-76.50459,1
40402452,39.287655,-76.56001,1
56145027,39.287663,-76.505554,1
40218753,39.287663,-76.70188,1
41897454,39.287674,-76.56505,1
63017065,39.287678,-76.76434,2
39611280,39.28768,-76.63082,1
39224946,39.28771,-76.61989,1
66003571,39.28771,-76.636925,1
67014699,39.287716,-76.59845,1
55812435,39.287716,-76.5402,1
66771017,39.287724,-76.6516,1
40728099,39.28773,-76.569405,1
12084607,39.28773,-76.593994,1
40755066,39.28773,-76.76438,2
39363426,39.28773,-76.61501,1
39642597,39.287766,-76.71148,1
39601200,39.28777,-76.54517,1
11564276,39.28779,-76.54563,1
46080003,39.287792,-76.58471,1
41460375,39.287792,-76.63243,1
54417270,39.2878,-76.54457,1
40383321,39.2878,-76.62221,1
39878556,39.28782,-76.54417,1
41930568,39.287846,-76.631676,1
40836207,39.287853,-76.63553,1
66158629,39.287857,-76.592834,1
39386052,39.28786,-76.61136,1
40323759,39.28787,-76.610825,3
65726352,39.287872,-76.63669,1
62701999,39.28788,-76.58942,1
41905509,39.287884,-76.64668,1
39410793,39.287903,-76.61397,1
62699695,39.28791,-76.601036,1
65945200,39.287926,-76.56833,1
54408093,39.28793,-76.63397,1
62995813,39.28793,-76.59404,1
41117277,39.28796,-76.61074,3
46072374,39.287975,-76.52937,1
41350521,39.28798,-76.56942,1
66168997,39.287983,-76.590385,1
42669609,39.287994,-76.61327,3
39437088,39.287994,-76.61362,1
6365117,39.287994,-76.52994,2
67025940,39.288017,-76.613625,1
65995483,39.288025,-76.53886,1
40701957,39.28803,-76.53867,1
65653170,39.28803,-76.6341,1
62502442,39.288033,-76.539314,1
41163219,39.28804,-76.615524,3
55807923,39.28804,-76.5384,1
31806150,39.28806,-76.61355,1
6831073,39.28807,-76.613014,2
11439380,39.28807,-76.506256,2
5823668,39.288074,-76.59405,1
41929059,39.28808,-76.61196,1
40257765,39.28809,-76.65302,1
41616756,39.288094,-76.6167,2
39987354,39.288097,-76.67685,1
66829370,39.2881,-76.6167,1
39980823,39.2881,-76.53613,2
56133585,39.288124,-76.61505,4
11970463,39.288136,-76.56726,1
53990346,39.288143,-76.604065,1
41349903,39.288143,-76.61101,1
55810719,39.28815,-76.72921,1
41333088,39.28816,-76.529465,1
39990375,39.288174,-76.63646,1
41564061,39.288174,-76.64113,1
41042583,39.288177,-76.55963,1
66613586,39.288185,-76.6431,1
39831804,39.288208,-76.59119,1
39119106,39.288208,-76.593124,1
39589992,39.288216,-76.6401,1
39980190,39.288242,-76.65034,1
39490458,39.28825,-76.61961,1
39906159,39.288254,-76.72532,2
46080015,39.288258,-76.56025,3
41814594,39.288273,-76.61048,5
63013105,39.28828,-76.61048,3
39104046,39.288284,-76.61306,1
40223094,39.288307,-76.61244,1
46241703,39.28831,-76.565094,1
54167241,39.28832,-76.72538,1
40387143,39.288326,-76.71851,1
39614124,39.28833,-76.7185,5
11463360,39.28833,-76.606125,3
39867228,39.288334,-76.61507,1
6477987,39.28834,-76.613396,2
39463287,39.288357,-76.637726,1
45994320,39.28836,-76.613304,1
39440730,39.288364,-76.641426,1
53995032,39.288372,-76.59413,1
39903837,39.288376,-76.59305,1
40177548,39.28838,-76.67137,1
39509706,39.288383,-76.62036,1
40278675,39.28839,-76.545975,1
41792031,39.28839,-76.62037,1
39081447,39.288395,-76.53076,1
45994122,39.288403,-76.63831,1
39081483,39.288418,-76.61301,1
39060894,39.288425,-76.60693,1
39404145,39.288433,-76.6592,1
67019388,39.288433,-76.63983,1
46249194,39.28844,-76.56944,1
62540599,39.28845,-76.53021,1
62870463,39.28845,-76.63656,1
39463791,39.288452,-76.612595,2
40794816,39.28846,-76.60695,1
40230387,39.288467,-76.60694,2
40669011,39.28847,-76.61561,1
39361308,39.28848,-76.650375,1
39991611,39.28848,-76.635475,1
39922017,39.28848,-76.61561,1
41552568,39.288494,-76.5299,1
41407959,39.2885,-76.6187,3
41809788,39.288506,-76.60693,6
40798167,39.28851,-76.60693,1
46061994,39.288525,-76.61089,1
39529605,39.28853,-76.61508,5
45994470,39.288532,-76.65203,2
55843737,39.288536,-76.61154,1
39135474,39.28856,-76.563,1
40200426,39.288563,-76.59298,1
55843932,39.28857,-76.55934,1
65649552,39.28857,-76.727516,1
39003636,39.288603,-76.609226,1
66704009,39.288605,-76.60922,1
39531717,39.288624,-76.62934,1
40834053,39.288628,-76.62933,2
39375825,39.28863,-76.65561,1
65958448,39.288635,-76.64162,1
65992897,39.288635,-76.64222,1
41555265,39.288647,-76.62101,1
40000593,39.28865,-76.61094,1
41367024,39.28865,-76.569466,1
41572656,39.288654,-76.641136,1
6591030,39.288654,-76.63509,1
40396551,39.288677,-76.56027,1
39798390,39.288677,-76.607666,2
39919005,39.2887,-76.72935,2
65945212,39.2887,-76.60735,1
46249224,39.2887,-76.63982,1
11505796,39.288704,-76.63974,1
39263802,39.28872,-76.60883,2
62941903,39.288734,-76.567535,1
40725282,39.288742,-76.529,1
40407294,39.288742,-76.55966,1
41069820,39.288773,-76.611694,1
40391388,39.28878,-76.611694,1
56144286,39.28878,-76.50711,1
62794069,39.2888,-76.614975,1
12005173,39.2888,-76.59875,1
39231819,39.2888,-76.611176,1
65951251,39.288815,-76.61467,1
41878782,39.28884,-76.62173,2
65650044,39.28884,-76.60781,1
42622140,39.28885,-76.60777,1
39912030,39.28887,-76.63559,1
53917677,39.288876,-76.61722,2
11580644,39.2889,-76.61202,2
66129352,39.288914,-76.637146,1
5978871,39.28893,-76.638565,1
41386452,39.28893,-76.6114,2
39081471,39.288937,-76.61139,1
2759883,39.288967,-76.6289,1
41737551,39.28897,-76.577156,1
66166048,39.288986,-76.71813,2
41037156,39.289005,-76.59329,1
39508716,39.289005,-76.508865,1
39566160,39.28902,-76.58641,1
40709358,39.28902,-76.62,2
39908370,39.28903,-76.63458,2
41611557,39.289036,-76.728004,1
39794466,39.289036,-76.6045,2
53907993,39.289047,-76.724106,2
42692904,39.289055,-76.59329,1
65646009,39.28909,-76.62208,1
66010357,39.289097,-76.61167,2
46241724,39.2891,-76.62163,2
41120859,39.289104,-76.50757,1
46088586,39.28911,-76.610794,1
41622576,39.289116,-76.59238,1
39048759,39.28914,-76.62911,2
39430026,39.289154,-76.621284,2
46088592,39.28917,-76.61266,1
40184127,39.28919,-76.7696,3
39796938,39.2892,-76.614105,8
40400841,39.289207,-76.56064,1
40189041,39.289207,-76.7211,1
39051105,39.289223,-76.60888,1
65733474,39.289227,-76.56695,1
42650001,39.28924,-76.56579,1
41438505,39.28924,-76.612564,1
39426969,39.28925,-76.60164,1
39459366,39.28926,-76.61459,1
41017683,39.28927,-76.6022,1
41523885,39.289272,-76.61227,1
40257174,39.28928,-76.61057,6
40331754,39.28928,-76.61641,1
39250362,39.289288,-76.61057,1
39426711,39.289295,-76.60154,1
41038224,39.2893,-76.592415,1
45994533,39.289303,-76.589005,1
41178402,39.289314,-76.620926,2
62701753,39.289333,-76.591805,1
62996164,39.289345,-76.6198,1
66156103,39.28935,-76.619705,1
39120348,39.289356,-76.72666,3
41584716,39.28939,-76.76931,1
54201678,39.2894,-76.62093,1
66606998,39.28941,-76.60994,1
66621902,39.289433,-76.54002,1
40643901,39.289436,-76.61118,2
39360327,39.28944,-76.62181,1
39569490,39.289444,-76.61118,2
41535825,39.28945,-76.50908,1
67018272,39.28945,-76.54035,1
45994662,39.289455,-76.72654,3
66604889,39.289467,-76.67489,1
66604253,39.28947,-76.72284,1
41777997,39.28947,-76.59355,1
39480021,39.289474,-76.611336,1
53917674,39.289474,-76.61642,1
54385338,39.28949,-76.52664,1
66134365,39.289497,-76.59325,1
62690845,39.289497,-76.70129,1
41112132,39.289516,-76.65127,1
56134467,39.28952,-76.61514,11
38979222,39.28952,-76.615143,1
39459501,39.289536,-76.609665,1
13447181,39.289536,-76.60953,1
55853142,39.28954,-76.591064,1
31213021,39.28955,-76.61458,4
66778955,39.289555,-76.59331,1
40399707,39.28957,-76.61418,1
40708275,39.28958,-76.609276,1
39622623,39.289585,-76.609215,1
42695373,39.289593,-76.60907,1
41819961,39.2896,-76.61305,1
39939912,39.28961,-76.64701,1
46072302,39.28962,-76.641106,1
40340949,39.289627,-76.621376,1
11990763,39.28963,-76.64861,1
45994461,39.289654,-76.5304,1
40383957,39.289665,-76.723755,1
5276819,39.289696,-76.72195,1
39480087,39.289703,-76.56117,1
7851182,39.289707,-76.61918,4
39219192,39.28971,-76.72656,2
65909383,39.28971,-76.52677,1
5824198,39.28972,-76.61464,1
39839973,39.28972,-76.72656,2
39998544,39.28972,-76.72661,4
39424767,39.28972,-76.61459,1
65945410,39.289722,-76.608116,1
12349734,39.289722,-76.60814,3
39645756,39.28973,-76.72939,1
40401711,39.289738,-76.7288,3
39479535,39.28975,-76.74426,2
55808256,39.289757,-76.609726,1
55810524,39.289764,-76.65853,1
46235433,39.289776,-76.62096,1
42648792,39.289783,-76.74706,1
66008281,39.289787,-76.61978,1
39462360,39.289787,-76.61475,1
41372964,39.289787,-76.60502,1
40358298,39.2898,-76.610245,1
39494541,39.289806,-76.6156,1
39574029,39.289806,-76.61918,1
41030850,39.289818,-76.608574,1
42703236,39.28984,-76.593254,1
66129373,39.28985,-76.661835,1
41800530,39.28985,-76.56734,1
39585321,39.289867,-76.61279,1
39925689,39.289913,-76.60492,1
39805611,39.28992,-76.63169,1
41558406,39.28993,-76.605125,1
40205301,39.289955,-76.603836,1
53929557,39.28996,-76.60506,1
39624480,39.289963,-76.72161,1
6593750,39.28997,-76.60461,2
41720649,39.28998,-76.61915,1
40222527,39.28999,-76.58704,1
39415773,39.29001,-76.608536,1
41366541,39.290016,-76.56956,1
41224680,39.29006,-76.61353,7
40205274,39.29007,-76.61097,1
13360869,39.29007,-76.56429,1
67017051,39.290073,-76.59432,1
39511161,39.290104,-76.71771,1
39578880,39.290108,-76.612724,2
39540570,39.290123,-76.60483,1
39768714,39.290127,-76.65313,1
39171105,39.290142,-76.61481,8
66153835,39.29015,-76.61481,1
42612399,39.290157,-76.60457,1
65965156,39.290157,-76.61617,1
39088572,39.290165,-76.61231,4
39589920,39.290195,-76.61231,1
41772708,39.290222,-76.61288,4
40377249,39.290253,-76.62072,1
11973728,39.290257,-76.64997,1
40230555,39.29031,-76.5915,1
41901591,39.290333,-76.56957,1
41042055,39.290344,-76.60463,1
55808751,39.290348,-76.60443,1
42634476,39.29035,-76.62025,2
62922373,39.29041,-76.70972,1
39071205,39.290443,-76.60452,1
54424536,39.29045,-76.62023,1
62695222,39.290455,-76.53828,1
39873276,39.290455,-76.56529,1
41919123,39.290466,-76.623436,2
54216183,39.290478,-76.72195,1
54197748,39.290485,-76.61795,1
54201660,39.290485,-76.57024,1
40340022,39.290516,-76.72174,1
65916433,39.29052,-76.59338,1
45994443,39.29053,-76.64123,1
40663596,39.290558,-76.72698,1
62948338,39.290558,-76.564644,1
41875956,39.290573,-76.65656,1
41019111,39.290592,-76.76815,1
63243940,39.290596,-76.59671,1
42652101,39.290615,-76.57371,1
41550273,39.290615,-76.59338,1
39543930,39.29063,-76.59423,1
65813871,39.290657,-76.621284,1
40353780,39.29067,-76.65027,1
41725089,39.290676,-76.615005,1
62888844,39.29068,-76.65044,1
41870172,39.290688,-76.61828,1
41586957,39.290714,-76.72338,2
62611942,39.29072,-76.71953,1
42710712,39.290726,-76.621284,1
46273821,39.29073,-76.507965,3
6479942,39.290733,-76.50797,4
41538840,39.290737,-76.61521,1
54004665,39.29074,-76.508,1
11496628,39.290745,-76.61978,1
11571960,39.290764,-76.719284,1
41349891,39.290768,-76.63166,1
40180059,39.290787,-76.61521,2
41566455,39.2908,-76.6286,1
41885253,39.29081,-76.562675,1
39242652,39.290817,-76.613235,1
42648714,39.29083,-76.62971,1
46268442,39.29083,-76.71887,1
46007994,39.29083,-76.611664,1
55808670,39.29084,-76.73114,1
41182380,39.29085,-76.6156,6
41046369,39.29085,-76.562195,1
62922379,39.290855,-76.61979,1
39423804,39.290894,-76.622406,2
39555858,39.290897,-76.50856,5
40391970,39.290897,-76.525314,1
66010687,39.2909,-76.569984,1
38967921,39.290903,-76.508585,1
42605541,39.290912,-76.636368,1
39562917,39.290913,-76.71828,1
41223651,39.290928,-76.51057,3
54394551,39.290974,-76.608406,3
40374858,39.290985,-76.7316,1
40394160,39.291004,-76.62074,1
40834818,39.291008,-76.62076,1
39583293,39.291023,-76.7316,1
6231907,39.291023,-76.59425,1
39253176,39.291027,-76.61956,2
62520661,39.29106,-76.55601,1
54193683,39.29108,-76.643845,1
39099639,39.2911,-76.61957,1
62929504,39.29111,-76.61455,3
38973105,39.291118,-76.615244,1
39547305,39.29112,-76.61524,20
55807770,39.291134,-76.736305,1
55842756,39.291145,-76.63798,1
41201970,39.29115,-76.5912,1
53926092,39.291172,-76.63024,1
39900741,39.291172,-76.61312,1
39081381,39.291176,-76.624954,1
39235092,39.29118,-76.52242,1
39378066,39.291187,-76.52242,1
12084732,39.2912,-76.61246,6
40337601,39.291206,-76.62044,1
39547140,39.291214,-76.715904,1
62929987,39.291218,-76.56577,1
55852452,39.291218,-76.538536,1
41846379,39.291218,-76.71433,1
40390671,39.29122,-76.71585,1
66161248,39.29123,-76.71575,1
41877447,39.291233,-76.722084,1
13413224,39.291237,-76.611404,5
41393364,39.291256,-76.565315,1
40402494,39.291283,-76.5594,1
39929049,39.291286,-76.5222,2
39883791,39.291306,-76.71499,1
40271772,39.291306,-76.65365,1
46241721,39.29132,-76.565384,1
2360441,39.291337,-76.625356,1
40214646,39.29134,-76.614975,2
39549369,39.291348,-76.614975,1
41476347,39.29136,-76.61279,1
41017722,39.29137,-76.613106,2
45994434,39.291374,-76.61218,3
39980877,39.291378,-76.61439,3
40959741,39.29138,-76.61218,2
38997954,39.291382,-76.612183,1
65958865,39.2914,-76.64684,1
41736021,39.2914,-76.56252,1
42634026,39.291405,-76.649315,1
6522987,39.291405,-76.6113,1
39831756,39.291405,-76.61151,1
12365814,39.291416,-76.560524,1
39476649,39.29142,-76.7109,1
55809543,39.291428,-76.63354,1
12089887,39.29143,-76.731766,1
66601553,39.29143,-76.622505,1
13397354,39.291435,-76.62246,5
39374991,39.291435,-76.62244,1
65742876,39.291447,-76.6116,1
39536736,39.29147,-76.66058,1
65995975,39.291492,-76.73086,1
41347281,39.29151,-76.56441,1
54008535,39.29151,-76.62188,2
